Unique Key,Created Date,Complaint Type,Descriptor,Incident Address,Street Name,Latitude,Longitude,Location,Complaint Category,Category
60988704,2024-04-27 01:21:46,Noise - Street/Sidewalk,Loud Music/Party,4580 BROADWAY,BROADWAY,40.86010355018393,-73.93100516216545,"(40.86010355018393, -73.93100516216545)",Noise,High
60982070,2024-04-27 01:18:45,Noise - Commercial,Loud Music/Party,152 LUDLOW STREET,LUDLOW STREET,40.72082573882578,-73.9879651165761,"(40.72082573882578, -73.9879651165761)",Noise,High
60989879,2024-04-27 01:02:54,Noise - Street/Sidewalk,Loud Music/Party,65 WEST   55 STREET,WEST   55 STREET,40.76250034280962,-73.97686816928277,"(40.76250034280962, -73.97686816928277)",Noise,High
60988052,2024-04-27 00:39:05,Noise - Commercial,Loud Music/Party,2099 8 AVENUE,8 AVENUE,40.80275151298349,-73.95659797708345,"(40.802751512983484, -73.95659797708345)",Noise,Very High
60983944,2024-04-27 00:38:39,Noise - Street/Sidewalk,Loud Music/Party,1598 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,40.85481372394093,-73.92970207470789,"(40.85481372394093, -73.92970207470789)",Noise,High
60989229,2024-04-27 00:37:37,Noise - Commercial,Loud Music/Party,396 WEST  145 STREET,WEST  145 STREET,40.82426258948664,-73.9453252549545,"(40.824262589486636, -73.9453252549545)",Noise,High
60989862,2024-04-27 00:35:36,Noise - Commercial,Loud Music/Party,3803 10 AVENUE,10 AVENUE,40.86226785788603,-73.92051506823228,"(40.86226785788603, -73.92051506823228)",Noise,High
60983310,2024-04-27 00:34:40,Noise - Commercial,Loud Music/Party,43 WEST   27 STREET,WEST   27 STREET,40.74485622336103,-73.98961364278482,"(40.74485622336103, -73.98961364278482)",Noise,Very High
60982064,2024-04-27 00:32:30,Noise - Commercial,Loud Music/Party,48 WEST   21 STREET,WEST   21 STREET,40.74091495786753,-73.99208258522924,"(40.74091495786753, -73.99208258522924)",Noise,Very High
60985825,2024-04-27 00:13:34,Noise - Street/Sidewalk,Loud Talking,152 LUDLOW STREET,LUDLOW STREET,40.72082573882578,-73.9879651165761,"(40.72082573882578, -73.9879651165761)",Noise,High
60987606,2024-04-27 00:11:24,Dirty Condition,Trash,48 WEST   21 STREET,WEST   21 STREET,40.74091495786753,-73.99208258522924,"(40.74091495786753, -73.99208258522924)",Garbage,Very High
60985696,2024-04-27 00:09:50,Noise - Commercial,Loud Music/Party,158 LUDLOW STREET,LUDLOW STREET,40.721001394303194,-73.98787850273274,"(40.721001394303194, -73.98787850273274)",Noise,Very High
60985695,2024-04-27 00:09:02,Noise - Commercial,Loud Music/Party,48 WEST   21 STREET,WEST   21 STREET,40.74091495786753,-73.99208258522924,"(40.74091495786753, -73.99208258522924)",Noise,Very High
60984503,2024-04-27 00:01:05,Noise - Commercial,Loud Music/Party,455 PARK AVENUE SOUTH,PARK AVENUE SOUTH,40.744973441301006,-73.98286500659401,"(40.744973441301006, -73.98286500659401)",Noise,High
60982688,2024-04-26 23:55:46,Noise - Commercial,Loud Music/Party,141 NAGLE AVENUE,NAGLE AVENUE,40.86103107825989,-73.92627553723854,"(40.86103107825989, -73.92627553723854)",Noise,Very High
60980867,2024-04-26 23:53:31,Noise - Commercial,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
60986889,2024-04-26 23:50:04,Noise - Commercial,Loud Music/Party,500 WEST  135 STREET,WEST  135 STREET,40.81910849303227,-73.9526203368398,"(40.81910849303227, -73.9526203368398)",Noise,Very High
60983469,2024-04-26 23:42:55,Noise - Street/Sidewalk,Loud Talking,235 NINTH AVENUE,NINTH AVENUE,40.74747518072245,-74.00062075179495,"(40.74747518072245, -74.00062075179495)",Noise,High
60985697,2024-04-26 23:41:33,Noise - Commercial,Loud Music/Party,2164 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,40.80488630245875,-73.95501446978744,"(40.80488630245875, -73.95501446978744)",Noise,High
60985684,2024-04-26 23:40:20,Noise - Commercial,Banging/Pounding,199 PRINCE STREET,PRINCE STREET,40.72671109521736,-74.00276364952728,"(40.72671109521736, -74.00276364952728)",Noise,Very High
60988070,2024-04-26 23:39:21,Noise - Commercial,Loud Music/Party,159 LUDLOW STREET,LUDLOW STREET,40.72106452261362,-73.98786766847537,"(40.72106452261362, -73.98786766847537)",Noise,Very High
60984505,2024-04-26 23:33:30,Noise - Commercial,Loud Music/Party,1152 1 AVENUE,1 AVENUE,40.76225419099618,-73.96002121031115,"(40.76225419099618, -73.96002121031115)",Noise,High
60980849,2024-04-26 23:32:35,Noise - Commercial,Banging/Pounding,177 CHRYSTIE STREET,CHRYSTIE STREET,40.72107039661541,-73.99234108175814,"(40.72107039661541, -73.99234108175814)",Noise,Very High
60980874,2024-04-26 23:18:32,Noise - Commercial,Loud Music/Party,158 LUDLOW STREET,LUDLOW STREET,40.721001394303194,-73.98787850273274,"(40.721001394303194, -73.98787850273274)",Noise,Very High
60988046,2024-04-26 23:15:01,Noise - Commercial,Banging/Pounding,43 WEST   27 STREET,WEST   27 STREET,40.74485622336103,-73.98961364278482,"(40.74485622336103, -73.98961364278482)",Noise,Very High
60985806,2024-04-26 23:14:00,Noise - Street/Sidewalk,Loud Music/Party,85 BRADHURST AVENUE,BRADHURST AVENUE,40.82419795129009,-73.94222880941287,"(40.82419795129009, -73.94222880941287)",Noise,High
60989380,2024-04-26 23:12:42,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60984494,2024-04-26 23:12:32,Noise - Commercial,Banging/Pounding,311 WEST   57 STREET,WEST   57 STREET,40.76698913667887,-73.98350193653141,"(40.76698913667887, -73.98350193653141)",Noise,High
60982229,2024-04-26 23:08:33,Noise - Street/Sidewalk,Loud Talking,498 WEST  158 STREET,WEST  158 STREET,40.83342254134397,-73.94144385735437,"(40.833422541343964, -73.94144385735437)",Noise,Very High
60980750,2024-04-26 23:04:41,Noise - Vehicle,Engine Idling,WEST   52 STREET,WEST   52 STREET,40.76234211822177,-73.98235155256397,"(40.76234211822177, -73.98235155256397)",Noise,High
60984683,2024-04-26 23:01:01,Noise - Vehicle,Car/Truck Music,510 WEST  167 STREET,WEST  167 STREET,40.83950844555403,-73.93787869523896,"(40.83950844555403, -73.93787869523896)",Noise,High
60983440,2024-04-26 23:00:30,Noise - Street/Sidewalk,Loud Music/Party,622 WEST  137 STREET,WEST  137 STREET,40.821667450043606,-73.95481163398917,"(40.821667450043606, -73.95481163398917)",Noise,High
60983317,2024-04-26 22:59:20,Noise - Commercial,Loud Talking,1452 SECOND AVENUE,SECOND AVENUE,40.771225505669456,-73.95658242025652,"(40.771225505669456, -73.95658242025652)",Noise,High
60980850,2024-04-26 22:50:49,Noise - Commercial,Banging/Pounding,223 DYCKMAN STREET,DYCKMAN STREET,40.865733515789245,-73.92748872765371,"(40.865733515789245, -73.92748872765371)",Noise,High
60989372,2024-04-26 22:47:51,Noise - Street/Sidewalk,Loud Music/Party,223 WEST  145 STREET,WEST  145 STREET,40.82203671948806,-73.9399978104973,"(40.82203671948806, -73.9399978104973)",Noise,High
60987016,2024-04-26 22:41:07,Noise - Street/Sidewalk,Loud Talking,364 WEST  127 STREET,WEST  127 STREET,40.81237834836466,-73.95240115039357,"(40.81237834836466, -73.95240115039357)",Noise,High
60985787,2024-04-26 22:40:48,Noise - Street/Sidewalk,Loud Music/Party,622 WEST  137 STREET,WEST  137 STREET,40.821667450043606,-73.95481163398917,"(40.821667450043606, -73.95481163398917)",Noise,High
60980868,2024-04-26 22:29:34,Noise - Commercial,Loud Music/Party,178 SECOND AVENUE,SECOND AVENUE,40.73058315407851,-73.98621703044627,"(40.73058315407851, -73.98621703044627)",Noise,High
60983451,2024-04-26 22:22:02,Noise - Street/Sidewalk,Loud Music/Party,3495 BROADWAY,BROADWAY,40.82494880432053,-73.95154305067291,"(40.82494880432053, -73.95154305067291)",Noise,Very High
60988053,2024-04-26 22:19:26,Noise - Commercial,Loud Music/Party,2247 7 AVENUE,7 AVENUE,40.81353880775362,-73.94498002946125,"(40.81353880775362, -73.94498002946125)",Noise,High
60980740,2024-04-26 22:18:49,Noise - Vehicle,Car/Truck Horn,620 WEST   42 STREET,WEST   42 STREET,40.76119890964038,-73.99923472967612,"(40.76119890964038, -73.99923472967612)",Noise,High
60983298,2024-04-26 22:18:45,Noise - Commercial,Loud Music/Party,1152 1 AVENUE,1 AVENUE,40.76225419099618,-73.96002121031115,"(40.76225419099618, -73.96002121031115)",Noise,High
60980862,2024-04-26 22:12:13,Noise - Commercial,Loud Music/Party,1233 1 AVENUE,1 AVENUE,40.76433143893091,-73.95854349966747,"(40.76433143893091, -73.95854349966747)",Noise,High
60986771,2024-04-26 22:10:02,Noise - Vehicle,Car/Truck Horn,20 SEAMAN AVENUE,SEAMAN AVENUE,40.866699573508214,-73.92736836296487,"(40.866699573508214, -73.92736836296487)",Noise,Very High
60980876,2024-04-26 22:09:22,Noise - Commercial,Loud Music/Party,494 BROADWAY,BROADWAY,40.72210267979245,-73.99957790517526,"(40.72210267979245, -73.99957790517526)",Noise,Very High
60984520,2024-04-26 22:05:06,Noise - Commercial,Loud Music/Party,138 LUDLOW STREET,LUDLOW STREET,40.72042228058381,-73.98817082018844,"(40.72042228058381, -73.98817082018844)",Noise,High
60989218,2024-04-26 21:58:54,Noise - Commercial,Loud Music/Party,1 WEST    3 STREET,WEST    3 STREET,40.72788302506925,-73.99486947945023,"(40.72788302506925, -73.99486947945023)",Noise,High
60985802,2024-04-26 21:44:34,Noise - Street/Sidewalk,Loud Music/Party,396 WEST  145 STREET,WEST  145 STREET,40.82426258948664,-73.9453252549545,"(40.824262589486636, -73.9453252549545)",Noise,High
60987020,2024-04-26 21:30:56,Noise - Street/Sidewalk,Loud Talking,600 WEST  161 STREET,WEST  161 STREET,40.836664988649915,-73.94333105285334,"(40.836664988649915, -73.94333105285334)",Noise,High
60983302,2024-04-26 21:30:53,Noise - Commercial,Loud Music/Party,2149 8 AVENUE,8 AVENUE,40.80427990061059,-73.95548445294015,"(40.80427990061059, -73.95548445294015)",Noise,High
60983293,2024-04-26 21:20:31,Noise - Commercial,Loud Music/Party,484 AMSTERDAM AVENUE,AMSTERDAM AVENUE,40.78594303445579,-73.97630030310435,"(40.78594303445579, -73.97630030310435)",Noise,High
60987023,2024-04-26 21:17:12,Noise - Vehicle,Car/Truck Music,510 WEST  167 STREET,WEST  167 STREET,40.83950844555403,-73.93787869523896,"(40.83950844555403, -73.93787869523896)",Noise,High
60986343,2024-04-26 21:14:21,Street Condition,"Rough, Pitted or Cracked Roads",20 SEAMAN AVENUE,SEAMAN AVENUE,40.866699573508214,-73.92736836296487,"(40.866699573508214, -73.92736836296487)",Other,Very High
60983490,2024-04-26 21:03:38,Noise - Vehicle,Car/Truck Music,510 WEST  167 STREET,WEST  167 STREET,40.83950844555403,-73.93787869523896,"(40.83950844555403, -73.93787869523896)",Noise,High
60988069,2024-04-26 21:00:21,Noise - Commercial,Loud Music/Party,72 SHERMAN AVENUE,SHERMAN AVENUE,40.8633478423961,-73.92664896128987,"(40.8633478423961, -73.92664896128987)",Noise,High
60983438,2024-04-26 20:59:40,Noise - Street/Sidewalk,Loud Music/Party,180 EDGECOMBE AVENUE,EDGECOMBE AVENUE,40.82221738770798,-73.94451399316516,"(40.82221738770798, -73.94451399316516)",Noise,High
60984517,2024-04-26 20:55:54,Noise - Commercial,Loud Music/Party,72 SHERMAN AVENUE,SHERMAN AVENUE,40.8633478423961,-73.92664896128987,"(40.8633478423961, -73.92664896128987)",Noise,High
60983296,2024-04-26 20:54:04,Noise - Commercial,Loud Music/Party,1583 2 AVENUE,2 AVENUE,40.775440234554544,-73.95353237807149,"(40.775440234554544, -73.95353237807149)",Noise,High
60986879,2024-04-26 20:51:58,Noise - Commercial,Loud Music/Party,1583 2 AVENUE,2 AVENUE,40.775440234554544,-73.95353237807149,"(40.775440234554544, -73.95353237807149)",Noise,High
60980880,2024-04-26 20:49:17,Noise - Commercial,Loud Television,1583 2 AVENUE,2 AVENUE,40.775440234554544,-73.95353237807149,"(40.775440234554544, -73.95353237807149)",Noise,High
60984501,2024-04-26 20:47:34,Noise - Commercial,Loud Music/Party,1583 2 AVENUE,2 AVENUE,40.775440234554544,-73.95353237807149,"(40.775440234554544, -73.95353237807149)",Noise,High
60983305,2024-04-26 20:45:45,Noise - Commercial,Loud Music/Party,206 THOMPSON STREET,THOMPSON STREET,40.72879439653422,-73.99935055813754,"(40.72879439653422, -73.99935055813754)",Noise,High
60988217,2024-04-26 20:36:05,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60984515,2024-04-26 20:27:46,Noise - Commercial,Loud Music/Party,3835 10 AVENUE,10 AVENUE,40.86321978993001,-73.91982340725288,"(40.86321978993001, -73.91982340725288)",Noise,High
60988221,2024-04-26 20:20:39,Noise - Street/Sidewalk,Loud Talking,308 EAST   72 STREET,EAST   72 STREET,40.768456429488,-73.95756618887745,"(40.768456429488, -73.95756618887745)",Noise,High
60983463,2024-04-26 20:18:41,Noise - Street/Sidewalk,Loud Music/Party,180 EDGECOMBE AVENUE,EDGECOMBE AVENUE,40.82221738770798,-73.94451399316516,"(40.82221738770798, -73.94451399316516)",Noise,High
60988054,2024-04-26 20:13:48,Noise - Commercial,Loud Music/Party,265 EAST   78 STREET,EAST   78 STREET,40.77303422968557,-73.95642599348551,"(40.77303422968557, -73.95642599348551)",Noise,High
60984687,2024-04-26 19:57:44,Noise - Vehicle,Car/Truck Music,20 SEAMAN AVENUE,SEAMAN AVENUE,40.866699573508214,-73.92736836296487,"(40.866699573508214, -73.92736836296487)",Noise,Very High
60984667,2024-04-26 19:50:38,Noise - Street/Sidewalk,Loud Music/Party,3887 BROADWAY,BROADWAY,40.8374495209454,-73.94241245305996,"(40.8374495209454, -73.94241245305996)",Noise,High
60984680,2024-04-26 19:50:18,Noise - Vehicle,Car/Truck Music,165 SHERMAN AVENUE,SHERMAN AVENUE,40.86476431663921,-73.92276447154296,"(40.86476431663921, -73.92276447154296)",Noise,High
60982226,2024-04-26 19:28:54,Noise - Street/Sidewalk,Loud Talking,80 ST NICHOLAS PLACE,ST NICHOLAS PLACE,40.82964541659473,-73.94066305631227,"(40.82964541659473, -73.94066305631227)",Noise,High
60988196,2024-04-26 19:25:14,Noise - Street/Sidewalk,Loud Music/Party,3495 BROADWAY,BROADWAY,40.82494880432053,-73.95154305067291,"(40.82494880432053, -73.95154305067291)",Noise,Very High
60985794,2024-04-26 19:22:45,Noise - Street/Sidewalk,Loud Music/Party,3887 BROADWAY,BROADWAY,40.8374495209454,-73.94241245305996,"(40.8374495209454, -73.94241245305996)",Noise,High
60988049,2024-04-26 19:21:31,Noise - Commercial,Banging/Pounding,78 EAST    4 STREET,EAST    4 STREET,40.72642249491312,-73.9900025591503,"(40.72642249491312, -73.9900025591503)",Noise,High
60987931,2024-04-26 18:48:47,Noise - Vehicle,Car/Truck Horn,10 5 AVENUE,5 AVENUE,40.732414669162935,-73.99624385716795,"(40.732414669162935, -73.99624385716795)",Noise,High
60987932,2024-04-26 18:48:37,Noise - Vehicle,Car/Truck Horn,7 WORLD TRADE CENTER,WORLD TRADE CENTER,40.71322004182904,-74.01170886510467,"(40.71322004182904, -74.01170886510467)",Noise,High
60986769,2024-04-26 18:48:09,Noise - Vehicle,Car/Truck Horn,524 WEST   59 STREET,WEST   59 STREET,40.77078572075023,-73.9885120720818,"(40.77078572075023, -73.9885120720818)",Noise,High
60983922,2024-04-26 18:36:29,Noise - Helicopter,Other,300 RECTOR PLACE,RECTOR PLACE,40.7090967335261,-74.01710412938712,"(40.7090967335261, -74.01710412938712)",Noise,Very High
60981005,2024-04-26 18:31:31,Noise - Street/Sidewalk,Loud Music/Party,100 WEST   34 STREET,WEST   34 STREET,40.74990915790435,-73.98808618285584,"(40.74990915790435, -73.98808618285584)",Noise,High
60988194,2024-04-26 18:31:17,Noise - Street/Sidewalk,Loud Music/Party,1365 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,40.84777933601725,-73.9348709650853,"(40.84777933601725, -73.9348709650853)",Noise,Very High
60988219,2024-04-26 18:18:44,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60989864,2024-04-26 18:02:17,Noise - Helicopter,Other,300 RECTOR PLACE,RECTOR PLACE,40.7090967335261,-74.01710412938712,"(40.7090967335261, -74.01710412938712)",Noise,Very High
60981488,2024-04-26 17:41:36,Noise - Helicopter,Other,300 RECTOR PLACE,RECTOR PLACE,40.7090967335261,-74.01710412938712,"(40.7090967335261, -74.01710412938712)",Noise,Very High
60981926,2024-04-26 17:19:20,Noise - Commercial,Loud Talking,263 WEST   19 STREET,WEST   19 STREET,40.742441309424024,-73.9993035113692,"(40.742441309424024, -73.9993035113692)",Noise,High
60985701,2024-04-26 17:00:28,Noise - Commercial,Loud Music/Party,157 LUDLOW STREET,LUDLOW STREET,40.72100139658003,-73.9879001482633,"(40.72100139658003, -73.9879001482633)",Noise,Very High
60989364,2024-04-26 16:55:22,Noise - Street/Sidewalk,Loud Music/Party,1380 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,40.84808934448149,-73.9346176478132,"(40.84808934448149, -73.9346176478132)",Noise,High
60987471,2024-04-26 16:18:54,Noise - Helicopter,Other,300 RECTOR PLACE,RECTOR PLACE,40.7090967335261,-74.01710412938712,"(40.7090967335261, -74.01710412938712)",Noise,Very High
60984670,2024-04-26 15:51:13,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60982071,2024-04-26 15:39:55,Noise - Commercial,Loud Music/Party,157 LUDLOW STREET,LUDLOW STREET,40.72100139658003,-73.9879001482633,"(40.72100139658003, -73.9879001482633)",Noise,Very High
60988689,2024-04-26 15:11:38,Noise - Helicopter,Other,208 EAST   28 STREET,EAST   28 STREET,40.74180836717385,-73.98049489472714,"(40.74180836717385, -73.98049489472714)",Noise,Very High
60989384,2024-04-26 14:57:37,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60985799,2024-04-26 14:55:47,Noise - Street/Sidewalk,Loud Music/Party,18 WEST  103 STREET,WEST  103 STREET,40.79657522387224,-73.96256489470255,"(40.79657522387224, -73.96256489470255)",Noise,Very High
60984044,2024-04-26 14:38:37,Dirty Condition,Trash,205 THOMPSON STREET,THOMPSON STREET,40.72867637267499,-73.99947683942626,"(40.72867637267499, -73.99947683942626)",Garbage,High
60986429,2024-04-26 14:37:58,Dirty Condition,Trash,155 BLEECKER STREET,BLEECKER STREET,40.72848698550797,-73.99978712837152,"(40.72848698550797, -73.99978712837152)",Garbage,High
60986892,2024-04-26 13:37:45,Noise - Commercial,Loud Music/Party,157 LUDLOW STREET,LUDLOW STREET,40.72100139658003,-73.9879001482633,"(40.72100139658003, -73.9879001482633)",Noise,Very High
60988220,2024-04-26 13:23:22,Noise - Street/Sidewalk,Loud Talking,2400 7 AVENUE,7 AVENUE,40.81853515725049,-73.94135579635707,"(40.81853515725049, -73.94135579635707)",Noise,Very High
60989093,2024-04-26 13:08:51,Noise - Vehicle,Engine Idling,20 SEAMAN AVENUE,SEAMAN AVENUE,40.866699573508214,-73.92736836296487,"(40.866699573508214, -73.92736836296487)",Noise,Very High
60980877,2024-04-26 11:42:52,Noise - Commercial,Loud Music/Party,159 LUDLOW STREET,LUDLOW STREET,40.72106452261362,-73.98786766847537,"(40.72106452261362, -73.98786766847537)",Noise,Very High
60980738,2024-04-26 10:58:37,Noise - Vehicle,Car/Truck Horn,10 5 AVENUE,5 AVENUE,40.732414669162935,-73.99624385716795,"(40.732414669162935, -73.99624385716795)",Noise,High
60981928,2024-04-26 10:58:30,Noise - Vehicle,Car/Truck Horn,7 WORLD TRADE CENTER,WORLD TRADE CENTER,40.71322004182904,-74.01170886510467,"(40.71322004182904, -74.01170886510467)",Noise,High
60987925,2024-04-26 10:55:35,Noise - Vehicle,Car/Truck Horn,524 WEST   59 STREET,WEST   59 STREET,40.77078572075023,-73.9885120720818,"(40.77078572075023, -73.9885120720818)",Noise,High
